tweet,label_emotion,label_sentimen,label_hate
kemudian bayang ada sesuatu yang diri di sana amat jelas ritual itu yang bawa makhluk itu ke sini namun aku sama sekali tidak erti apa yang jadi saat itu pikir terlalu penuh oleh rasa bingung dan takut,fear,negatif,0
acara nya seru bange apalagi pas kakak abdul nyanyi suara nya bikin hati adem the best deh,happy,positif,0
dari mulai suruh bentak dimarahmarah untung sih tidak ada keras fisik ya tapi dari segi mental itu yang jadi kita takutga nyaman buat pergi ke sekolah kita sendiri walaupun kata cuma akting tapi tetap saja ngebekas,fear,negatif,0
jorr macet total dari pintu tol pasar minggu sampai jati asih sudah hampir jam banyak asong di tengah jalan truk di jalur paling kanan bayar tol buat apa ya,anger,negatif,1
kain batik asli indonesia pahat kayu buat bikin bangku makin asyik dan hati bahagia lihat yang ayu rianna kuasa hati inisahurtiketcomharike,happy,positif,0
saya sudah bulan dana endap di bukalapak gara di beku ini bagaimana semua tanya dari pihak bukalapak dan bukti sudah saya kirim kan dagang hanya kirim barang hadap pesan lalu bukalapak beku cara se,anger,negatif,1
shawn mendes kalau pas nyanyi tanpa kita lihat orang cuma bikin mesem gara gara suara enak saja pas sambil lihat orang ya begini deh,happy,positif,0
cintamencintadicinta hal rumit yang paksa hal irasional jadi rasional jadi ketika ada yang jatuh cinta kepada jangan heran dan tanya kok bisa ya,love,positif,0
terlalu lebih bila masjid anggap tempat muncul radikalisme pola pikir kita telah bawa oleh yang buat kelumit akan oknum umat islam saja lah yang radikal sadar perang pikir kaum sekuler betul kita kakak gym di bawah terorisme mustahil lahir dari agama,anger,negatif,1
sudah saat jadi singa yang garang dan hormat bukan lagi jadi anjing jaga penting yang beri makan,anger,negatif,1
dari tadi notifikasi twitter saya tidak henti bunyi padahal saya mau tidur saya cek dan nyata semua notifikasi dari bmkg yang abar gempagempa susul yang jadi di lombok saya benarbenar sedih dan saya doa moga kita dapat lindung tuhan amin,sadness,netral,0
harus cepat pergi nicch warga jakarta kira mulai mudik ke arah jawa dan sumatra mulai jumat juni,fear,negatif,0
pas tonton dba ada lagu itu ya allah mas mewek aku di kamar tanya mama mbak kenapa menang tonton film arema sama mama bahkan tertawa kamu rek,sadness,netral,0
tuju lagi pula tidak semua calon mahasiswa mampu di bidang saintek kalau sampai ada fokus lebih ke bidang tentu bagaimana nasib mereka yang mampu di bidang sosial lagi pula masing bidang punya peran sendiri kenapa bagi bidang mala,anger,negatif,1
jam waktu indonesia bagi barat berangkat atiatiii ya bapak sayang teteh hanna sayang pokok kirim kabar terus lewat wa ya kirim fotofoto bapaaakk jaga teteh hanna lah lancar selamat sehat sampai balik pulang ke rumah dan terus ya have fuuunn,happy,positif,0
luas itu aku asih untuk kamu yang entah ada mana saat ini sehat dan bahagia selalu dalam tuhan,love,positif,0
bb maaf out of topic kemarin malam di chat aku tengkar sama pacar terus aku bilang udahan saja sambil maki begitu terus dia balas saja sampai sekarang dia tidak ngechat aku juga tidak turut kalian sudah putus belum sih terima kasih,fear,negatif,0
sama serta dari agats indah budaya indonesia,happy,positif,0
anak adalah kepada mereka kita curah sayang harap sekaligus rasa takut akan hilang peluk mereka rengkuh mereka tengadah wajah mereka ke langit agar mereka tahu sayang kita begitu sengit selamat hari anak,love,positif,0
i am sok fall in cinta dengan this song cara jatuh cinta mendengarkanya nyata rilis dan aku baru tahu sekarang,love,positif,0
ajar bilang alhamdulillah kalau kasih masa masa yang sulit alhamdulillah allah masih sayang makanya uji alhamdulillah diingetinnya di dunia biar di akhirat tidak masuk neraka sedap betul,happy,positif,0
nah semenjak itu saya mulai rasa takut untuk jalin hubung lagi saya takut di bohong sumpah trauma banget,fear,negatif,0
aku tidak erti lagi kenapa sayang sekali sama mereka apalagi daehyun tahun ikut mereka mau menang atau kalah tetap care nya ke mereka,love,positif,0
bapa surgawi tidak sedang diam dan tunggu sampai kita dapat doa dengan benar kita dapat datang kepada dengan tiap butuh kita karena kita yakin bahwa dia paham dan terima kita dengan kasih,love,positif,0
momen istimewa juga bukan hanya sama sih atap kadang juga kumpul sederhana bareng sobat juga makna demikian temankobong pagingopi,happy,positif,0
pesan gambar masuk isi begini batas selesai kbt sampai tanggal juli lebih dari itu cabut dari surat putus yudisium dan daftar wisuda dan auto bayar ukt mules dong nyata bukan fakultas bye,sadness,netral,0
lagi bayang nanti wisuda punya calonpacar datang kasih kado sambil ada caption calon istri selamat lulus sambil senyum bahagia ya ampun moga jadi nyata,happy,positif,0
goyang sih cowok asyik banget sumpah saya suka lihat goyang,happy,positif,0
ingat lagi masa dan kisah ku dulu saat tubuh masih selimut putih abu yang baru sadar pada saat itu bahwa cinta pertama hampir,love,positif,0
iya ya mas mudah beri gelar sama yang tidak paham padahal hidup memang lebih indah karena banyak warna dan beda supaya kita dewasa baik iman dan perilaku karena semua makhluk cipta tuhan,happy,positif,0
jhope tetapi jika aku lihat dalam pandang yang beda aku tidak bisa kata bahwa aku tidak lelah ini bisa jadi salah satu alas bagi ku untuk dapat kuat aku pikir ini adalah sulit yang baik istirahat ya sayang,love,positif,0
harus kamu bahagia kayun karena khia sudah rela tanda kayun luang sedikit waktu untuk ingat kayun tapi kayu buka senang bahkan begitu kayak ada sedih sedih begitu wkwk,sadness,netral,0
bukti bahwa kita asih tuhan adalah jika kita asih sama kita mengapa kita harus milik kasih dan asih sama kita karena allah telah lebih dahulu asih kita,love,positif,0
sedih ini kah jauh dari yang benar benar sayang sama kita aku di pindah lagi di kelas bawah lantai dan sendiri tanpa teman susah kalau lagi sedih lagi happy cerita pun tidak bisa,sadness,netral,0
lihat langsung sit saya sampai teriakmana saya lagi di kamar mandikalo diinget seram banget emang tertawa terus pas saya tidur juga pernah malam ada genderuw di depan kasur saya itu saya sampai menang karena dia tidak mau pergi,fear,negatif,0
nengcinta abang ke eneng itu ujung kecil tapi selalu tumbuh tiap hari,love,positif,0
punya hutang sudah tahun tagih ngilangan tapi kalau ada handphone keluar baru tidak pernah tinggal punya otak enggak sih kira sini gabutuh uang apa iya kalau utang sedikit lah ini,anger,negatif,1
hilma teman adik kemarin main ke rumah curah hati mbak aku kok lambat lama ya padahal kan ini sudah mau lebaran kata tmnku kalau minum sangobion sama vitb nanti bisa langsung dapat ya terus ku bilang coba saja kali untung hil padahal batin hem aku kan juga lambat bisa ini coba,fear,negatif,0
akumencintamu karena aku dari awal yakin aku dapat jadi apa yang kamu butuh dan apa yang kamu lama ini cari,love,positif,0
waktu sekolah dasar pernah dapat sempat seleksi untuk masuk tim camat ke popda tingkat kabupaten waktu ujicoba lawan camat tetangga saya cetak gol tanding akhir saya tidak lolos seleksi yang lolos untuk posisi serang anak guru,sadness,netral,0
dan pas di jalan tiap waktu aku tengok ke belakang masih ada mobil mereka pas sudah sampai surabaya tiba tiba mobil mereka sudah tidak lihat aku takut banget mereka kenapa,fear,negatif,0
tidak tahu siapa gakenal tertawa itu jelek sangat mel yang di samping kamu siapa sih tertawa new avatar tertawa,happy,positif,0
kasus via vallen itu juga sering jadi kok dari yang saya kenal orang nya sampai tidak saya kenal orang nya sering tebar gambar ttt di direct message saya messenger wa lah yang saya laku blok blok orang lapor akun nya selesai,anger,negatif,1
ramadan hai twit lewat sini aku ingin cerita ini ya tentang ramadan yang penuh berkah ini kali pertama aku ramadan dengan situasi seperti ini dan sangat kesan untuk aku pribadi hari belum ramadan aku ajak jadi siar di studio yayasan masyarakat muslim freeport indonesia,happy,positif,0
pada saat kamu menang rengek minta boneka atau main baru mama tatap iba tetapi papa akan kata dengan tegas boleh kita beli nanti tapi tidak sekarang,love,positif,0
ia sentuh tangan yang usap pipi lembut monika mejam mata akan rasa kasih sayang yang nyata dari yuno aku tidak akan bisa henti cinta,love,positif,0
tiket bioskop ayat cinta masih disimpen dan jadi batas buku tonton empat jaman rsut sama keluarga definisi syukur ada yang nengokin dan ajak jalan keluar dari asrama sebentar,happy,positif,0
all we know of heaven all we need of hell pvris saya ikut pvris dari awal saya rasa album yang sekarang lagu lebih mature sangar dark tapi fragile konsep seluruh album video musik dan lain nya keren parah saya suka lagu mercedes anyone else sama winter,happy,positif,0
teriak nama di deras hujan pandang dari jauh dan doa di hening malam cinta dalam diam ini lah yang mampu tahan,love,positif,0
yess aku terlalu pilih dan kriteria suka tinggi begitu lebih lagi aku bosenan takut saja begitu pas sudah nikah tahu tahu bosan,fear,negatif,0
sahabat aku ada di avatar tuhg polos tapi dia baik pakai banget care banget lucu pintar juga sayang dia,love,positif,0
halo libur kapan libur kerja terus lebaran pun on teyus libur sekolah sudah mau selesai elisoulea kapanliburanlagi,sadness,netral,0
gara pernah baca orang ditelp cuma tanya benar ini dengan sebut nama yang ditelp dan sih terima jawab iya habis itu tutup telpnya sekarang tiap angkat telepon dari nomor tidak kenal selalu balik tanya dari siapa perlu apa belum jawab nama saya benar yang dia sebut ngeri coy,fear,negatif,0
karena dengar azan maghrib pihak panitia laksana persija lawan baya kemarin segera batal tanding recehkantwiter recehkanpssi recehkansepakbola,happy,positif,0
buka rekening baru di mandiri ribet harus ada nomor telepon rumah orang kantor terus kalau kerja di pasar tidak bisa tabung di mandiri dong,anger,negatif,1
jadi cerita adik pinjam buku paket ke mantan kak kelas yang sudah lulus nah tidak sengaja temu kertas selip salah satu halaman pas adik baca bilang eh mb surat cinta terus ku baca dengan suara,happy,positif,0
wanita itu makhluk yang lembut sekali jika kamu mau ajar sesuatu maka sudah wajar dengan lembut pula belum tidur sambil peluk mulai kamu ajar kamu beritahu dengan tutur yang baik dan dengan belai kasih sayang tentu,love,positif,0
area alor gajah masjid tanah jalan nak tidak pengkal balak et cetera itu kalau boleh memang aku elak jalan malam malam oh seram,fear,negatif,0
saya tidak kerja karena harus rawat ibu saya yang sudah pikun hanya jual di rumah karena kamu hanya berkl kalian bukalapak tega rampok cashback cuma bagai uang makan kamu juga ibu dan anak buat apa kalian puasa,anger,negatif,1
masa kecil yang paling ingat itu kalau barangkt sekolah itu minta antar ibuk terus karena takut ke sekolah sendi dan harus beli permen dulu biar mau berngkat gitu deh cara saya orang pendiem dan takut kepada teman masakecilkuasik,fear,negatif,0
min informasi perka pagi kereta langsir di thb dong jadi pnp bisa antisipasi di stasiun sebelumnyajangan pas di tengah sinmas tahan menit buat tunggu langsir kajj,anger,negatif,1
mula cinta adalah biar orang yang kamu cinta jadi diri sendiri dan tidak rubah jadi gambar yang kamu ingin jika tidak kamu hanya cinta pantul diri sendiri yang kamu temu di dalam diri,love,positif,0
ketika saya gombal murid saya ibu cantik og bu lalu saya salah tingkah dan eumph jawab kamu juga cantik kok lalu emph bilang masih muda dan saya makin speechless,happy,positif,0
kalau tidak untuk mbak muth yang ngeblurrr wkwk ada saja sih yang ngeblur foto akhir semua blur na tertawa,happy,positif,0
orangorang psi itu masuk juga sih adalah anak baru di dunia politik yang ingin cepat populer dengan cara pancing orangorang yang sudah populer untuk interaksi dengan mereka kasihan deh,sadness,netral,0
semua sudah ubah aku kamu kita semua hal hal kecil kita sikap masalah tubir tubir satu yang tidak ubah dan kayak susah untuk ubah cepat itu hati aku happy anniversary sayang aku sayang kamu sayang banget,love,positif,0
pin nanti kamu blan juni ikut tidakpertandingan bulutangkis khusus buat rukun warga saja saya mau ikut tapi nanti saya pasti cewek sendiri kayak dulu,fear,negatif,0
otomatis lah saya marah saya jelas juga ke teman saya kalau saya tidak ada sedikit niat buat rebut pacar teman saya sendiri kayak tidak ada cowok lain saja ih,anger,negatif,1
guwah dapat sama kamu saudara laki ini yang paling takut sama mereka yang sedang kompetisi untuk bisa calon presiden makanya mereka selalu cari cara untuk mendowngrade harus apadaya hendak allahhrs bahkan makin sinar,anger,negatif,1
harus bisa memanage waktu lebih baik lagi ini harus benar filter mana yang jadi prioritas kan kalau manajemen waktu nya oke hidup bisa jadilebihbaik,sadness,netral,0
teman nama helen pas syiah kemarin dia sengaja ke bandara demi aku karena aku tidak bisa datang syiah dan dia rela jadi masternim nya day sayang huhu,love,positif,0
aku cuma takut aku buat dia kecewa ini peluang akhir i knw him bila dia rasa kecewa yang amat dia tak akan pandang belakang dan dari sini pun dapat rasa kan yang aku memang takut hilang dia,fear,negatif,0
turut duka atas saudara yang kena gempa di lombok moga lekas baik meski trauma yang endap tidak mudah itu hilang dari dalam diri amin,sadness,netral,0
tolong akun saya ini kenapa tidak bisa masuk ke aplikasi my indihome tiap kali mau masuk selalu minta kode verifikasi ke nomer yang dulu sedang nomor yang dulu sudah di blokir oleh pihak telkomsel tolong dan mohon di bantu,anger,negatif,1
jangan sekalikali sudah negosiasi sama sagitarius kolo moody lagi beranta tolong jangan ganggu dulu ucap lebih sakit manusia,sadness,netral,0
mama aku adalah wanita hebat yang kuat urus anak dan ngejalanin bagaimana dari awal kami hidup enak tiba tiba semenjak ayah tinggal jadi ubah drastis mama selalu mentingin anakanaknya dulu baru diri sayang mama,love,positif,0
iya nad ada drama drama cryingnya juga apalagi kalau lapar biasa makan ada sedia tinggal ambil kalau dikos mesti cari makan sendiri pas tidak ada uang teman nah ini bisa bisa menang jadi kangen ibuk haha tertawa,sadness,netral,0
moga kamu pun ikut rasa hayati dan pandang langit malam ini agar kamu lihat ada purnama di sana ada bintangbintang di sana yang selalu tani dan awas cinta kita saat kita lelap,love,positif,0
saat ini lebih rasa ingin manfaat waktu sebaikbaiknya kalau masih bisa pulang tepat waktu ya pulang biar bisa buka di rumah sama keluarga kalau tidak ada uang yang dikerjain ya lebih baik cepat tidur bukan bahkan begadang tidak jelas,happy,positif,0
memang benar kata fromm cinta sempurna itu harus dasar knowledgerespectresponsibilitycare di sini saya bisa lihat keluarga belo ncipsekaladido itu utuh banget mereka punya healty mental yang luar biasa satu sama lain yang efek ke pintar dan aktif sih sekala,love,positif,0
